13772,34.0197335,-117.9586754
13952,34.0837501,-118.3067468
22901,33.9623168,-118.4213131
13810,36.778261,-119.4179324
14254,33.7386766,-118.2894201
26829,38.083403,-122.7633036
14469,34.274646,-119.2290316
14772,34.0522342,-118.2436849
14664,34.2059349,-118.3875124
2083,36.7468422,-119.7725868
14416,37.9577016,-121.2907796
14450,38.6871365,-121.1073082
14883,34.8781109,-116.9681091
15253,34.0197335,-117.9586754
15455,34.7513712,-118.2522977
8865,36.3136201,-121.3541631
14842,47.6564939,-122.6859342
2684,40.0171318,-105.2798156
2136,33.7270655,-117.8454036
15999,36.588269,-121.8491091
26938,34.546824,-117.2882689
15775,33.4669721,-117.6981075
15878,34.0197335,-117.9586754
26964,34.1790563,-118.4401951
19097,47.5681959,-122.2897379
16583,36.9741171,-122.0307963
16592,33.9424658,-117.2296717
16211,37.1171676,-122.1205098
3713,39.6835237,-104.8805976
3691,34.083575,-118.3070906
16226,34.1724699,-118.382737
16356,47.6010496,-122.3333214
16886,33.660297,-117.9992265
26475,32.7478086,-117.1081777
16875,34.1141743,-116.432235
16844,45.6387281,-122.6614861
27049,36.1988592,-115.1175013
16718,33.9533487,-117.3961564
16924,35.1359386,-114.5285981
27107,32.715738,-117.1610838
17401,37.964157,-121.4056517
17672,47.5335729,-122.598041
27110,33.125339,-117.0842878
3755,33.6469661,-117.689218
17330,34.186357,-118.4305803
17318,47.6231133,-122.3291599
17761,32.7947731,-116.9625269
18187,34.179098,-118.370616
17815,33.5536719,-117.2144902
27116,32.7494988,-117.2470353
18157,38.5815719,-121.4943996
18080,34.2011451,-118.5011443
17830,36.255123,-115.2383485
17910,33.7739053,-117.9414477
17944,34.0509202,-117.4987712
18707,33.6577256,-117.2205771
18747,35.3732921,-119.0187125
27121,34.4208305,-119.6981901
18670,39.7149929,-105.024765
18570,34.0535921,-118.3435352
18973,33.125339,-117.0842878
18914,38.083403,-122.7633036
19006,38.5815719,-121.4943996
4163,38.1237644,-122.255822
18853,33.9985337,-118.2914192
11359,34.0421247,-118.4415086
18837,38.5229913,-121.3898687
14313,34.0548182,-118.3833614
7787,35.3804981,-119.0191115
28489,33.8352932,-117.9145036
4364,38.9180861,-104.7879027
4316,34.1945143,-118.4312805
14941,35.3383075,-119.0528448
19145,46.8408448,-123.2314106
20118,33.62631,-117.7148187
19823,33.7700504,-118.1937395
17539,34.1557035,-118.3698187
18873,34.1141743,-116.432235
27265,44.058126,-121.302157
9817,34.004229,-118.240346
20443,33.125339,-117.0842878
20415,34.09751,-117.6483876
20552,33.6577256,-117.2205771
20555,33.8319309,-117.9993389
20417,34.055103,-117.7499909
20387,34.5062963,-117.9066229
20384,47.7060699,-122.355031
20925,33.8798386,-118.3812562
20808,39.7845602,-105.1358823
21037,42.4437031,-83.2407715
21060,33.6577256,-117.2205771
28241,33.8320843,-117.9477207
21027,34.0160222,-117.5045365
21646,39.7779442,-104.9797911
26546,34.0985272,-118.3041621
21683,36.778261,-119.4179324
21618,34.1726353,-118.561561
21604,34.1477849,-118.1445155
21482,42.4438914,-83.2215232
21407,34.2655187,-118.4671582
21597,33.7909891,-118.2465167
21828,33.8798386,-118.3812562
22037,38.0947074,-122.228575
5017,37.3315434,-121.9060529
21835,34.2007259,-118.4497519
21878,34.0522342,-118.2436849
21887,34.7513712,-118.2522977
22346,33.577675,-117.755435
22245,47.9789848,-122.2020794
27309,33.876347,-118.082798
22163,45.6387281,-122.6614861
27274,34.2080248,-118.3790337
22231,34.8403186,-114.6110016
22718,34.1504931,-118.4306001
22696,32.7162223,-117.1323579
27420,34.0522342,-118.2436849
22788,38.1103773,-122.2618172
22708,32.824121,-117.150855
27339,34.079053,-117.2792071
22791,34.0805023,-118.2701632
23127,34.055103,-117.7499909
23192,33.9168686,-117.4742813
23008,33.9918314,-117.0309724
27538,34.4208305,-119.6981901
22990,37.3203642,-121.8262896
23106,45.5202104,-122.5786425
5307,39.5582009,-107.343225
29056,33.7805469,-118.2621601
23478,35.2827524,-120.6596156
23332,34.4208305,-119.6981901
23395,33.6469661,-117.689218
23682,37.872556,-122.2697892
23836,36.1988592,-115.1175013
23770,47.6140347,-122.3450006
23820,47.514409,-122.356876
23674,33.7700504,-118.1937395
23861,38.586633,-121.486444
14835,47.0459228,-122.9311516
23993,45.5234515,-122.6762071
23928,34.274646,-119.2290316
24032,33.6469661,-117.689218
24034,34.0526914,-118.4398997
24126,33.8302961,-116.5452921
24018,34.0314229,-118.335497
23955,37.955091,-121.322329
5410,39.7302559,-104.9866592
18902,35.3732921,-119.0187125
24561,42.324306,-83.48715
24244,33.5649666,-117.7286041
24528,37.2739895,-121.9335339
24377,47.6934108,-122.3556339
24298,37.4216667,-118.5441667
24279,47.046853,-122.9254819
24517,34.0785347,-118.2601784
24558,34.4796116,-117.3766234
24621,47.0329658,-122.9352981
24855,34.0197335,-117.9586754
24618,33.9319578,-117.9461734
24886,47.208821,-122.483291
24711,47.6213331,-122.6313099
24742,39.771966,-104.908008
25092,34.1083449,-117.2897652
25042,32.9680729,-111.5422
24993,34.0005194,-118.286913
27631,33.6899213,-117.7729223
25109,32.2058959,-110.8206076
25132,33.9533487,-117.3961564
25120,33.7240218,-117.8676335
25325,34.0698602,-117.1216261
18939,37.8715926,-122.272747
27714,33.8302961,-116.5452921
25582,34.143049,-118.4040209
25461,33.9415889,-118.40853
25367,40.0169695,-105.2633036
25521,34.8600849,-117.0915938
25808,34.1477849,-118.1445155
18978,38.5779555,-122.9888319
25631,33.9415889,-118.40853
25732,34.135383,-117.206953
25770,32.612165,-117.09155
19037,33.9533487,-117.3961564
25655,35.1359386,-114.5285981
25892,47.6242778,-122.3582715
27590,33.6469661,-117.689218
25852,34.205037,-118.3884
25847,34.2583551,-118.4316352
26061,34.0197335,-117.9586754
26074,33.4662772,-111.9951666
26278,36.255123,-115.2383485
26283,47.2305296,-122.4711876
26306,34.0194543,-118.4911912
27068,33.760203,-117.8415162
5503,33.874554,-118.3694688
26554,33.5536719,-117.2144902
26557,32.715738,-117.1610838
26563,34.153066,-118.468741
26577,33.6899213,-117.7729223
26428,33.7739053,-117.9414477
26501,34.0955495,-118.2871206
26487,45.504487,-122.4985795
26799,47.5153237,-122.3553846
26724,34.055103,-117.7499909
26632,32.7947731,-116.9625269
26725,34.0509202,-117.4987712
26768,34.0900091,-118.3617443
26874,33.82379,-116.3807485
26875,34.0686591,-118.2626408
26743,34.519598,-117.994443
26959,36.7468422,-119.7725868
27081,34.1670772,-118.5324331
27037,39.7284944,-121.8374777
27083,36.7468422,-119.7725868
5781,33.8798386,-118.3812562
27061,33.6899213,-117.7729223
27259,33.9595828,-118.3809857
27253,32.715738,-117.1610838
27243,47.6476607,-122.6412583
27146,33.8291521,-117.2351971
27311,37.967568,-121.321602
27194,47.5994329,-122.29946
27290,37.975363,-121.263953
27569,33.6680772,-117.3272615
27522,34.1083449,-117.2897652
27477,34.0928092,-118.3286614
27530,33.82379,-116.3807485
27613,36.3136201,-121.3541631
27568,34.0813854,-118.3089802
27405,34.2598474,-118.311508
27695,38.6017564,-121.4429857
27760,38.847572,-104.760632
27664,34.1731346,-118.5583348
27818,33.660297,-117.9992265
27722,46.165582,-122.9160099
27956,36.1988592,-115.1175013
28114,45.6387281,-122.6614861
27925,32.2359604,-110.90495
28103,34.8600849,-117.0915938
28037,34.136576,-117.334979
28001,34.15009,-117.293693
27897,34.0197335,-117.9586754
28174,33.8142898,-116.4965341
6006,33.125339,-117.0842878
28318,33.7857948,-118.2643567
28317,42.331427,-83.0457538
28159,47.750087,-123.7510225
6031,39.6521342,-104.8807613
28371,34.8600849,-117.0915938
28450,33.1607056,-117.3507735
28465,37.8534093,-121.9017954
28660,34.0502766,-117.3498955
6073,37.2505466,-107.8701563
28600,33.5675237,-112.1504106
28642,33.5536719,-117.2144902
28586,34.30892,-118.4722475
28609,34.4796116,-117.3766234
28635,36.1988592,-115.1175013
28536,45.5322863,-122.684519
28827,33.874554,-118.3694688
28774,34.04787,-118.351992
28872,47.6142107,-122.3213286
28834,37.872556,-122.2697892
28720,36.255123,-115.2383485
28761,33.9533487,-117.3961564
28858,38.8411029,-104.748422
28953,33.87792,-117.520017
28998,39.751716,-104.999877
27759,32.715738,-117.1610838
29073,39.744058,-104.973044
29036,37.7004,-121.7951278
29165,34.0502766,-117.3498955
29207,34.2390945,-118.393489
29256,45.0045081,-123.0104608
29236,39.783593,-104.8520999
27789,33.554076,-111.892682
29249,38.086382,-122.211084
29488,34.0634946,-118.4475923
29383,34.1141743,-116.432235
29401,34.1361903,-117.281886
29436,34.4796116,-117.3766234
29452,33.9168686,-117.4742813
10621,47.5988709,-122.3163755
29341,33.978822,-118.3089795
29613,32.750161,-117.243614
920,34.0972484,-118.3443873
19151,32.7478086,-117.1081777
29576,39.7397559,-104.9148045
27892,34.09751,-117.6483876
29819,34.013313,-118.291508
29690,34.106717,-118.25553
19163,32.7947731,-116.9625269
30133,39.772003,-104.922553
19910,37.8124554,-122.2709883
30137,39.772786,-104.849408
30171,34.219604,-118.599811
30183,34.015215,-118.265268
30361,39.707387,-104.938842
8612,40.0173096,-105.2526539
30366,39.772774,-104.968472
30242,33.916927,-117.274057
30500,39.742704,-104.980075
27896,34.179629,-118.534984
19209,33.874554,-118.3694688
30649,35.422331,-119.021198
6764,39.6790118,-104.9195697
30729,34.04549,-118.376524
30715,39.653031,-104.880738
19225,38.1040864,-122.2566367
6853,39.5089245,-106.0515874
19236,33.6899213,-117.7729223
19240,33.6899213,-117.7729223
19280,33.6469661,-117.689218
730,34.0823625,-118.2717978
19285,38.1040864,-122.2566367
28619,37.7749295,-122.4194155
23262,33.9540572,-118.3089913
9843,33.9962144,-118.4688776
26878,34.0690534,-118.2982905
24023,34.0197335,-117.9586754
18293,33.960287,-118.310219
17066,34.1520112,-118.3641705
4612,39.6784546,-104.9087088
27697,47.2076849,-122.484033
22204,33.5536719,-117.2144902
27996,34.0726053,-117.2601015
761,37.8632729,-122.2906103
18708,34.2135477,-118.5277757
27960,34.0038821,-117.4869697
7711,38.331898,-104.709809
22907,47.7663469,-122.3455584
1051,33.9450117,-118.3724138
19482,33.6899213,-117.7729223
26734,33.7825194,-117.2286478
30277,32.878114,-117.168469
29501,39.7520366,-104.9898434
11195,47.358474,-122.1254826
19590,33.1872155,-117.2817775
19684,34.1083449,-117.2897652
11750,34.0440461,-118.3084857
7062,37.9577016,-121.2907796
19780,34.8600849,-117.0915938
19751,33.817907,-117.991551
15102,32.7478086,-117.1081777
30107,33.961599,-118.291784
19781,33.874554,-118.3694688
15627,47.5262961,-122.3150796
6016,32.715738,-117.1610838
22251,37.4216667,-118.5441667
7148,39.7398094,-104.9828304
16089,33.577675,-117.755435
25712,33.9845417,-117.5159449
7172,34.1477849,-118.1445155
27604,33.1607056,-117.3507735
20918,33.981579,-118.322078
18083,33.9319578,-117.9461734
27270,33.7526686,-117.9190418
18738,33.4483771,-112.0740373
27999,47.6142107,-122.3213286
28094,38.4973136,-121.509949
5872,39.698886,-104.983471
19288,33.819327,-118.299855
3995,33.7455731,-117.8678338
25039,34.0928092,-118.3286614
25417,36.255123,-115.2383485
22428,33.1793894,-117.3364039
22652,36.7468422,-119.7725868
18027,38.8265615,-104.8238855
7224,34.2002053,-118.4665522
12301,38.5815719,-121.4943996
14876,36.7468422,-119.7725868
24314,37.2875833,-121.8451003
27193,44.9222103,-123.0295409
26168,34.2024633,-118.6061889
19782,33.8352932,-117.9145036
28212,40.0173096,-105.2526539
15324,32.7947731,-116.9625269
23646,33.7739053,-117.9414477
19802,-23.6605742,-51.3260472
28191,37.7438727,-122.1939996
28997,39.7533363,-105.0534842
19806,33.9960742,-117.4061652
7378,32.7956229,-117.2509535
17429,38.1040864,-122.2566367
29895,42.426755,-83.141282
5894,38.926443,-104.810534
19962,47.5395258,-122.0318253
12454,32.715738,-117.1610838
28217,37.872556,-122.2697892
7649,37.3926368,-121.8941519
4539,37.303737,-121.85874
1082,34.048021,-118.326173
29872,39.706503,-105.039507
20048,34.8781109,-116.9681091
27797,34.1489719,-118.451357
28244,33.5649666,-117.7286041
20145,38.5815719,-121.4943996
20129,47.7869433,-122.1441777
24733,33.8302961,-116.5452921
17214,35.2827524,-120.6596156
20216,34.0197335,-117.9586754
22442,38.5815719,-121.4943996
20187,34.2282499,-118.464783
26217,34.04797,-118.3488102
25680,35.2827524,-120.6596156
15014,39.7285449,-104.999917
29198,39.736952,-104.9719528
20373,34.4208305,-119.6981901
10834,39.7695271,-105.0482193
7775,38.425128,-105.022432
20264,35.2827524,-120.6596156
14419,34.8608154,-118.1640835
24006,34.0734019,-118.1637591
8270,34.8451808,-118.1605882
28516,33.1607056,-117.3507735
20324,33.5536719,-117.2144902
25609,36.255123,-115.2383485
28235,32.612165,-117.09155
7803,40.0189198,-105.2751056
28531,32.889095,-117.14869
7985,38.5101413,-122.7648946
22177,47.240051,-122.439421
28499,33.8591135,-117.8179882
28319,34.2570373,-118.4653377
29280,34.0466526,-118.2082333
26479,33.5536719,-117.2144902
19371,32.715738,-117.1610838
14616,38.5093328,-121.3901118
7274,40.0153972,-105.2237002
26517,34.1492147,-118.4398425
16151,34.091205,-118.3382134
8086,33.9415889,-118.40853
5026,40.2035511,-105.102614
28320,34.1494848,-118.5506158
24215,37.964157,-121.4056517
8175,32.8024577,-117.2355851
21926,34.4796116,-117.3766234
28338,35.1359386,-114.5285981
28346,35.3574282,-119.0185711
8295,38.6105951,-121.4327028
23330,34.0906094,-118.2784411
28504,34.1696358,-118.5375076
24156,47.728515,-117.364175
17407,34.2068738,-118.3967734
14615,38.083403,-122.7633036
18734,35.2827524,-120.6596156
27041,34.1083449,-117.2897652
28641,40.8670964,-124.0889686
27576,38.1103189,-122.257488
25228,42.2808256,-83.7430378
643,37.7681384,-122.4246791
29754,34.017503,-118.143658
29506,47.689319,-117.411527
30189,34.209313,-118.466216
28851,42.331427,-83.0457538
8489,34.0636541,-118.308405
26831,33.9845417,-117.5159449
30310,34.201683,-118.390392
28704,34.011003,-118.319597
22052,34.1721346,-118.3747654
8536,39.7439895,-105.110176
28350,33.874554,-118.3694688
28361,34.0197335,-117.9586754
8636,39.7028914,-105.0253576
638,37.7866941,-122.4194293
28394,33.8798386,-118.3812562
18872,35.3827107,-118.9986773
21769,34.0197335,-117.9586754
8384,34.0197335,-117.9586754
19372,32.715738,-117.1610838
28402,34.1494848,-118.5506158
19856,33.7793737,-118.2622763
14542,39.7281503,-105.0532301
8891,33.8343805,-117.5200543
8775,37.3590469,-121.908057
8869,39.8028984,-104.9916172
19363,47.1557473,-122.3590971
16828,38.5815719,-121.4943996
8954,34.274646,-119.2290316
19312,34.4208305,-119.6981901
27205,34.057423,-118.2916266
15213,34.194482,-118.369372
30276,38.113911,-122.254631
16852,34.274646,-119.2290316
9442,33.7385216,-118.2876986
29437,34.2084313,-118.4651031
20654,47.0479148,-122.7960467
12599,33.7700504,-118.1937395
28995,39.6734087,-104.9737807
28433,47.786956,-121.971067
22924,33.6469661,-117.689218
28429,37.964157,-121.4056517
23743,32.715738,-117.1610838
11233,34.09751,-117.6483876
28446,34.055103,-117.7499909
28467,38.6871365,-121.1073082
29695,33.760117,-117.8823
26906,35.2827524,-120.6596156
28421,33.776961,-117.2308327
6127,39.751716,-104.999877
17771,32.7478086,-117.1081777
14663,37.872556,-122.2697892
14472,37.3430358,-121.8780035
25860,32.881056,-111.70716
27689,33.8469812,-117.9541894
26558,47.5150363,-122.3551518
18533,33.9918314,-117.0309724
20577,34.0698602,-117.1216261
12171,34.0377235,-118.2575511
8499,33.9533487,-117.3961564
27780,44.0730574,-121.305137
30463,39.638635,-105.035967
9049,33.6899213,-117.7729223
9057,37.7749295,-122.4194155
9067,39.898834,-104.963312
26065,37.9577016,-121.2907796
22324,34.4208305,-119.6981901
18512,36.588269,-121.8491091
20585,33.6577256,-117.2205771
26139,33.9424658,-117.2296717
7352,38.332278,-122.714038
23852,34.2003066,-118.5011421
24570,34.0902,-118.211846
28166,33.0113694,-115.4733554
27836,34.0197335,-117.9586754
26935,32.594302,-117.072475
21386,47.6633514,-122.3176407
30275,33.95576,-118.308907
16040,32.612165,-117.09155
6691,38.8502966,-104.6861068
18667,32.6407596,-117.0933177
15382,34.0197335,-117.9586754
28138,37.9577016,-121.2907796
28140,36.255123,-115.2383485
29228,36.255123,-115.2383485
9238,37.3073469,-121.9000381
26302,33.8798386,-118.3812562
24660,47.0360572,-122.8096396
26293,33.6899213,-117.7729223
1002,33.6899213,-117.7729223
28485,37.7749295,-122.4194155
19701,36.255123,-115.2383485
24152,34.4208305,-119.6981901
28502,37.9577016,-121.2907796
28526,34.4796116,-117.3766234
9393,39.7909196,-104.9780661
9311,34.0402804,-118.2424647
16407,33.125339,-117.0842878
11167,33.783195,-117.227968
18955,34.0473629,-118.286183
17155,42.3735328,-83.5090381
20629,38.5815719,-121.4943996
20645,34.4796116,-117.3766234
28173,33.8454475,-116.5051567
27344,33.4669721,-117.6981075
9453,37.7749295,-122.4194155
7338,37.3670776,-121.8889743
27801,33.8320843,-117.9477207
9454,33.125339,-117.0842878
20665,33.5536719,-117.2144902
28527,33.1607056,-117.3507735
29178,34.1175685,-118.1869974
18874,44.9196874,-123.010291
26737,34.3099158,-118.427823
27103,38.5815719,-121.4943996
28695,37.872556,-122.2697892
24189,34.4208305,-119.6981901
9603,33.1607056,-117.3507735
29372,34.0509202,-117.4987712
20218,34.0197335,-117.9586754
28540,33.5649666,-117.7286041
9668,34.0522342,-118.2436849
9741,39.783593,-104.8520999
10026,32.8024577,-117.2355851
6186,37.2335857,-121.7782232
26353,33.4898258,-112.2264794
9747,34.2000475,-118.5358742
29402,34.0158684,-118.2443831
5324,40.016176,-105.2840349
26355,34.125009,-118.219428
870,33.8302961,-116.5452921
20724,33.9472359,-118.0853451
29032,39.685269,-104.9421438
17163,39.6817526,-105.1298985
12222,45.6387281,-122.6614861
7405,34.0197335,-117.9586754
12667,39.665839,-104.941051
19593,32.7947731,-116.9625269
23053,33.6577256,-117.2205771
24274,33.4483771,-112.0740373
9889,36.3136201,-121.3541631
28592,36.9638848,-121.9718443
25615,35.2827524,-120.6596156
28130,34.4796116,-117.3766234
17505,48.892541,-122.48483
26269,34.0194543,-118.4911912
18932,37.7749295,-122.4194155
28616,38.5815719,-121.4943996
12676,34.230119,-118.376643
20769,36.588269,-121.8491091
20894,34.1477849,-118.1445155
10011,34.032457,-118.3686358
29879,34.168299,-118.601714
10105,33.7432801,-117.114748
20921,33.6899213,-117.7729223
29121,34.07768,-117.325669
10115,35.3816508,-118.9905916
23241,33.7455731,-117.8678338
10171,47.6683853,-122.3791003
10188,33.7595508,-117.8442343
10374,32.7947731,-116.9625269
10417,38.5779555,-122.9888319
23821,33.7700504,-118.1937395
22855,36.7468422,-119.7725868
28654,34.1409808,-117.2791862
29581,33.958649,-118.291458
19523,34.4796116,-117.3766234
22684,47.845459,-122.118237
13398,34.0122346,-117.688944
21031,34.2279298,-118.3812562
16259,45.5155707,-122.5374234
12391,34.0501307,-118.3597154
6278,32.715738,-117.1610838
28290,37.964157,-121.4056517
27800,46.770569,-123.00738
17356,38.1008747,-122.2558383
27691,36.1988592,-115.1175013
10476,34.0522342,-118.2436849
21041,33.8585816,-118.2953312
12814,33.876347,-118.082798
10478,33.9415889,-118.40853
28466,36.255123,-115.2383485
30097,34.193704,-118.589082
26361,33.660297,-117.9992265
10927,33.6469661,-117.689218
10541,37.8706355,-122.2929267
27303,33.8322311,-117.9526791
25705,34.4796116,-117.3766234
28045,33.9533487,-117.3961564
16533,47.6084921,-122.336407
26520,34.1413307,-118.372015
17562,34.2195968,-118.588521
28767,47.750087,-123.7510225
4438,37.3326639,-121.8918364
22711,32.715738,-117.1610838
23085,33.6680772,-117.3272615
379,34.216828,-118.59548
12278,42.2460495,-83.6098651
11701,33.5536719,-117.2144902
10695,39.6916027,-105.0536692
26453,33.660297,-117.9992265
28669,32.755557,-117.118843
29368,34.1213898,-117.282218
18682,34.090819,-118.3431697
19869,47.546915,-122.316461
8856,33.7455731,-117.8678338
678,34.0199141,-118.24024
28754,32.7478086,-117.1081777
27377,34.538423,-118.106574
6201,37.8043637,-122.2711137
28770,33.8812132,-118.2912654
11101,33.62631,-117.7148187
28776,34.4796116,-117.3766234
29094,33.125339,-117.0842878
18199,35.3732921,-119.0187125
15027,33.5649666,-117.7286041
27352,33.767838,-118.1728845
28793,33.9928301,-118.2917237
16169,47.6611024,-117.4040544
27646,34.7513712,-118.2522977
5648,39.7109349,-104.9364588
14619,33.9424658,-117.2296717
19801,48.1051071,-123.3765918
28756,34.274646,-119.2290316
20386,35.2827524,-120.6596156
10350,38.8128261,-104.8227325
12894,42.6882282,-86.15356
11114,34.1477849,-118.1445155
15112,38.65629,-121.469908
28850,47.2336757,-122.462257
28839,34.274646,-119.2290316
19325,32.7552129,-117.0442192
25725,33.4653909,-112.112617
17245,33.9702638,-118.3310539
28857,32.2217429,-110.926479
28889,35.2827524,-120.6596156
24719,-23.6605742,-51.3260472
29397,32.7972758,-117.2529189
11171,33.98604,-118.259456
23598,32.612165,-117.09155
28449,33.7602992,-117.8723013
30105,34.075257,-117.7522
10780,38.1040864,-122.2566367
27968,47.6142107,-122.3213286
17703,33.5536719,-117.2144902
1391,39.0968493,-120.0323507
25375,34.0030267,-118.2650927
27644,39.0968493,-120.0323507
12360,33.7051137,-117.8523047
904,33.62631,-117.7148187
12704,33.8302961,-116.5452921
28895,38.5815719,-121.4943996
11309,39.744058,-104.973044
21167,33.9918314,-117.0309724
21197,34.274646,-119.2290316
16977,34.0026658,-118.4362517
25563,34.0197335,-117.9586754
28947,32.7496236,-117.1466015
6756,39.7593777,-104.9860424
18009,34.2023471,-118.4484781
21237,34.0333986,-118.1950421
10975,32.715738,-117.1610838
21207,33.660297,-117.9992265
7192,38.1103773,-122.2618172
21277,33.6899213,-117.7729223
30746,32.751814,-117.002763
21302,34.0194543,-118.4911912
21408,36.255123,-115.2383485
28104,48.836264,-122.487662
11237,33.818606,-118.301308
27353,34.0197335,-117.9586754
28959,33.957716,-118.300548
24718,34.7513712,-118.2522977
26495,37.4216667,-118.5441667
28961,36.778261,-119.4179324
21457,35.6224818,-117.6343755
12298,36.778261,-119.4179324
28976,45.5234515,-122.6762071
29005,39.769882,-104.929836
19368,33.6899213,-117.7729223
29107,34.8781109,-116.9681091
29024,47.2396881,-122.4350645
25703,33.8640647,-118.1766294
29164,-23.6605742,-51.3260472
29114,38.871113,-104.812636
11465,38.88347,-104.81143
28999,39.904627,-104.990927
29167,34.4208305,-119.6981901
29182,39.2827864,-106.0616141
29232,39.7817973,-104.9664307
5431,36.9891289,-121.9742755
22941,34.055103,-117.7499909
29266,36.255123,-115.2383485
29188,33.7838621,-118.2281716
29286,34.0412085,-118.442596
26350,33.7547145,-117.2742214
15079,34.0197335,-117.9586754
29394,33.8798386,-118.3812562
19621,39.654863,-104.885235
26988,33.9424658,-117.2296717
11501,38.8742768,-104.8256205
26252,34.0122346,-117.688944
27093,32.7494988,-117.2470353
26794,33.6899213,-117.7729223
11596,42.3436215,-83.2105183
11580,33.7360619,-118.2922461
21512,37.3393857,-121.8949555
2007,37.4216667,-118.5441667
29282,34.0060216,-118.334434
11624,34.0194543,-118.4911912
13971,32.612165,-117.09155
7611,33.0113694,-115.4733554
13426,34.4796116,-117.3766234
10405,34.0372006,-118.2587858
22700,34.0352098,-118.3788495
21513,33.9472359,-118.0853451
28644,34.055103,-117.7499909
26830,33.62631,-117.7148187
25805,34.1915893,-118.388232
10442,33.125339,-117.0842878
21556,40.5892334,-122.3551378
28438,37.3326918,-121.9012619
21569,47.5696619,-122.3628076
9999,34.0317983,-118.2656601
16584,45.6387281,-122.6614861
30603,32.743723,-117.022414
21796,32.7948593,-116.9676387
11651,33.6577256,-117.2205771
28898,33.9472359,-118.0853451
11668,-23.6605742,-51.3260472
4623,37.34411,-121.9296282
27702,33.9962144,-118.4688776
27824,34.8600849,-117.0915938
410,34.1001782,-118.3238658
876,34.0979552,-118.3064959
4310,40.017755,-105.28212
29518,38.5815719,-121.4943996
21837,33.874554,-118.3694688
29535,39.7398094,-104.9828304
4257,39.6734087,-104.9737807
21907,39.7442126,-105.0256154
6244,34.209865,-118.4483652
23531,34.1477849,-118.1445155
23687,34.0197335,-117.9586754
23736,47.6568411,-117.361956
21106,33.6680772,-117.3272615
757,38.5584826,-121.4611952
27468,33.8187028,-118.3055648
28229,32.612165,-117.09155
21929,34.8600849,-117.0915938
26990,32.776974,-117.119184
25692,32.715738,-117.1610838
11995,37.7243233,-122.4589515
26881,34.0492175,-118.3763202
11719,47.146182,-122.293525
23760,34.0359387,-118.2635623
29552,33.82379,-116.3807485
9240,39.7613714,-104.9820279
21967,34.0818835,-118.2843012
28794,33.6577256,-117.2205771
30664,39.761055,-104.982477
11749,47.0471928,-122.9016318
21979,47.1917776,-122.4205292
5908,36.7468422,-119.7725868
7132,33.82379,-116.3807485
15826,38.083403,-122.7633036
